budget,action,adventure,fantasy,science fiction,comedy,crime,drama,mystery,thriller,romance,war,horror,animation,family,western,history,music,tv movie,documentary,foreign,id,popularity,production_companies,production_countries,weekday,day,month,year,revenue,runtime,title,vote_average,vote_count,weighted_rating
65000000,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1271,65.197968,7,1,6,09,12,2006,422610419,117,300,7,4997,7.0
80000000,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,693,32.829538,4,1,3,22,12,2004,516642939,115,Meet the Fockers,6.1,1373,6.9531452621999765
60000000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14306,30.951203,2,1,4,25,12,2008,244082376,115,Marley & Me,6.9,1343,6.994901871464905
60000000,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,497,103.698022,3,1,5,10,12,1999,284600000,189,The Green Mile,8.2,4048,7.1672266593225
0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11199,31.719463,2,1,5,02,3,2007,253625427,100,Wild Hogs,5.6,648,6.964628820960699
150000000,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9982,47.973995,2,1,5,04,11,2005,314432665,81,Chicken Little,5.6,944,6.949059512796794
61000000,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,210577,143.041543,6,1,3,01,10,2014,369330363,145,Gone Girl,7.9,5862,7.1709480915041155
60000000,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2501,86.476817,5,3,5,14,6,2002,214034224,119,The Bourne Identity,7.3,3583,7.037606269460869
58000000,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,710,59.824565,2,2,4,16,11,1995,352194034,130,GoldenEye,6.6,1174,6.982058531367005
60000000,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2275,18.345613,4,2,5,18,6,1999,149705852,116,The General's Daughter,6.1,205,6.992680023804801
60000000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37165,56.488027,2,1,4,04,6,1998,264118201,103,The Truman Show,7.8,4537,7.122883163489861
70000000,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,9837,29.464852,2,1,2,15,12,1998,218613188,99,The Prince of Egypt,6.8,817,6.993670837045357
60000000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10708,18.106021,3,1,6,03,5,2003,164433867,92,Daddy Day Care,5.6,506,6.972226142868345
61000000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136400,42.881415,4,1,5,02,8,2013,131940411,109,2 Guns,6.6,1589,6.976095377787807
60000000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10992,18.735024,6,1,3,04,7,2001,93375151,87,Cats & Dogs,5,352,6.972230987693279
60000000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9654,62.766854,2,2,5,30,5,2003,176070171,110,The Italian Job,6.6,1919,6.9714848248449055
60000000,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2642,24.153567,4,2,4,19,12,2002,93354918,101,Two Weeks Notice,5.9,487,6.978981441519205
60000000,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8916,41.515702,3,1,5,02,10,1998,171757863,83,Antz,6,1272,6.951583434835567
70000000,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19899,26.676487,4,1,6,19,9,2009,171844840,113,Couples Retreat,5.3,588,6.960934813193685
60000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2119,16.278022,2,1,3,27,6,1990,157920733,107,Days of Thunder,5.9,353,6.984684258273182
60000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9641,18.831023,3,1,3,21,12,2005,129181830,94,Cheaper by the Dozen 2,5.7,526,6.973211627360339
61000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294254,113.161483,3,1,3,09,9,2015,311256926,132,Maze Runner: The Scorch Trials,6.4,3040,6.934950071326677
60000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38167,28.800112,3,1,4,12,8,2010,204594016,133,Eat Pray Love,5.8,636,6.970229364955531
60000000,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5994,19.705489,1,1,2,12,12,2000,0,125,The Family Man,6.5,521,6.989792719721015
58000000,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39514,41.430245,4,1,3,13,10,2010,71664962,111,RED,6.6,2808,6.959608745684694
60000000,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,547,12.867352,2,1,4,14,5,1998,186883563,170,The Horse Whisperer,6.7,292,6.996536454214771
65000000,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1538,44.815022,4,1,3,04,8,2004,217764291,120,Collateral,7,1451,7.0
60000000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9334,37.537093,4,3,2,16,4,2002,165333180,92,The Scorpion King,5.3,779,6.948628728810272
60000000,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,11128,10.99991,5,1,5,01,10,2004,74541707,115,Ladder 49,6.2,207,6.993430396318483
60000000,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,75780,56.868399,4,1,4,20,12,2012,218340595,130,Jack Reacher,6.3,2998,6.925044646046146
60000000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8914,22.991269,4,2,3,28,7,1999,73648228,105,Deep Blue Sea,5.6,604,6.966973910326511
60000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,13576,15.798622,1,1,3,28,10,2009,0,111,This Is It,6.7,247,6.997064997821523
60000000,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,39538,38.820858,5,2,4,08,9,2011,137551594,106,Contagion,6.2,1325,6.959734093067426
0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10628,10.292864,3,2,5,17,1,2003,0,89,Kangaroo Jack,4.3,203,6.978252588977503
60000000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,14836,51.146047,2,1,4,05,2,2009,124596398,100,Coraline,7.3,1386,7.015758356704312
60000000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8645,20.501582,5,3,3,11,6,2008,163403799,91,The Happening,4.9,950,6.923121387283237
70000000,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9509,45.299089,5,2,5,23,4,2004,130293714,146,Man on Fire,7.3,1553,7.01754603999548
50000000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10067,4.280619,3,1,4,09,3,2006,61112916,98,The Shaggy Dog,4.5,137,6.986374666825795
60000000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9384,28.848842,5,1,5,05,3,2004,170268750,101,Starsky & Hutch,5.6,644,6.9648416783653095
60000000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9279,22.501041,2,1,5,15,11,1996,129832389,89,Jingle All the Way,5.5,575,6.966275659824047
66000000,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1487,47.479755,4,1,5,02,4,2004,99318987,122,Hellboy,6.5,2225,6.9591368227731865
70000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9422,10.147321,3,1,4,05,3,1998,56702901,115,A Civil Action,6.1,109,6.996093034370146
60000000,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,77174,39.539045,2,1,5,03,8,2012,107139399,90,ParaNorman,6.7,789,6.990821668153089
60000000,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9620,29.018826,6,2,4,25,12,2003,96269812,119,Paycheck,5.9,581,6.975016613893124
60000000,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9302,4.801849,2,1,5,01,3,1996,0,119,Up Close & Personal,5.9,50,6.9978043912175645
60000000,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10199,16.493576,1,2,5,19,12,2008,50877145,93,The Tale of Despereaux,5.8,258,6.9877424974265585
0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10771,21.549232,3,1,5,27,9,2002,0,98,The Tuxedo,5.3,483,6.967778519012675
60000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3512,13.080725,5,1,4,13,7,1995,104324083,100,Under Siege 2: Dark Territory,5.6,210,6.988337961126538
60000000,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,137094,42.538258,6,2,3,15,1,2014,50549107,105,Jack Ryan: Shadow Recruit,5.9,1173,6.950701104191342
60000000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,274479,29.876507,4,1,4,24,12,2015,101134059,124,Joy,6.4,1581,6.964312855046838
60000000,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,267860,61.849521,4,3,3,02,3,2016,205754447,99,London Has Fallen,5.8,1621,6.926929867397918
70000000,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8078,37.44963,2,1,3,12,11,1997,162000000,109,Alien: Resurrection,5.9,1365,6.943049497439787
61000000,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7485,37.378081,3,1,4,22,3,2007,95696996,124,Shooter,6.9,1462,6.9944750963645985
60000000,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,170687,30.656345,1,1,3,10,9,2014,108255770,97,The Boxtrolls,6.6,668,6.989590151160979
75000000,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6435,15.142701,5,1,5,16,10,1998,46683377,104,Practical Magic,6.3,338,6.99066224642829
60000000,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,137106,59.547928,10,1,4,06,2,2014,469160692,100,The Lego Movie,7.5,3070,7.054684716779479
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10040,19.998581,3,1,5,11,3,2005,0,115,Miss Congeniality 2: Armed and Fabulous,5.3,425,6.971583087512291
60000000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6278,27.615108,5,3,5,12,7,2002,43061982,101,Reign of Fire,6,669,6.973937434259223
60000000,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,82682,29.041198,4,1,4,10,1,2013,105200903,113,Gangster Squad,6.2,1778,6.946881768616029
60000000,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17610,25.293538,3,1,4,18,6,2009,62357900,97,Year One,4.6,524,6.950728725905031
60000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,22954,23.85119,6,1,4,10,12,2009,122233971,134,Invictus,7,1125,7.0
60000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16995,21.685719,5,3,5,17,4,2009,87784194,127,State of Play,6.7,484,6.99430230733009
78146652,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16558,13.630049,4,2,4,19,3,2009,60000000,125,Duplicity,5.7,201,6.989631363834768
65000000,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9849,6.80692,1,1,4,11,2,1999,36850101,94,My Favorite Martian,5.1,80,6.993939393939394
60000000,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5820,15.352807,8,1,3,19,4,2006,77920346,108,The Sentinel,5.8,225,6.989296333002973
70000000,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,16866,23.661071,3,3,4,19,11,2009,104945765,91,Planet 51,5.6,556,6.969541399280012
60000000,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,201,21.605533,1,1,5,13,12,2002,67312826,117,Star Trek: Nemesis,6.1,479,6.983080183680679
60000000,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11775,22.620125,4,1,2,02,9,2003,119940815,100,Intolerable Cruelty,5.8,391,6.981521011381986
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,87825,18.587114,2,1,5,21,9,2012,0,111,Trouble with the Curve,6.6,366,6.994228494835607
80000000,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,12201,24.657931,4,2,5,29,1,2010,74901339,117,Edge of Darkness,6.2,487,6.984713775650332
60000000,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,11015,12.621769,9,5,5,10,1,1997,33956608,110,The Relic,5.8,130,6.993792280143254
60000000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9932,21.08952,6,2,5,06,12,2002,55003135,96,Analyze That,5.7,380,6.980535855003939
60000000,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13389,18.380176,5,1,4,11,9,2008,73174566,101,Righteous Kill,5.9,375,6.983743842364532
60000000,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8838,18.877795,2,1,5,03,4,1998,0,111,Mercury Rising,6,368,6.9854935351624095
60000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17332,17.299333,6,1,5,24,4,2009,31720158,109,The Soloist,6.6,234,6.996290718871364
80000000,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4958,16.848899,5,1,4,02,11,2000,39459427,126,The Legend of Bagger Vance,6.3,251,6.993041859728328
60000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,786,21.547446,3,1,5,15,9,2000,47383689,122,Almost Famous,7.4,797,7.012358026127068
0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9513,16.930969,3,2,4,15,6,2006,141702264,78,Garfield: A Tail of Two Kitties,5.1,464,6.965378573672636
60000000,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,11679,36.689223,3,1,3,27,4,2005,71073932,101,xXx: State of the Union,4.7,549,6.950577322008689
60000000,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,38321,28.350927,5,1,4,05,5,2011,78309131,87,Priest,5.4,692,6.9569048731122525
60000000,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,14411,18.815442,1,1,3,02,7,2003,26288320,86,Sinbad: Legend of the Seven Seas,6.6,372,6.994135267223712
60000000,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,8413,29.787135,3,2,5,15,8,1997,26673242,96,Event Horizon,6.5,742,6.985587755419159
60000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10052,8.927137,6,2,5,22,2,2002,52322400,104,Dragonfly,6.1,204,6.992715441993334
50000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9676,15.213484,8,3,5,15,9,2006,49111202,121,The Black Dahlia,5.7,287,6.985245383003124
60000000,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,9664,13.155999,4,2,5,22,9,2006,17800000,140,Flyboys,6.3,271,6.9924933718491555
72000000,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2100,15.433244,1,1,5,19,10,2001,27642707,131,The Last Castle,7,285,7.0
90000000,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,10384,5.762037,4,2,5,14,1,2000,14828081,91,Supernova,4.9,109,6.990883746863674
60000000,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,137321,22.736038,3,1,4,13,2,2014,30800231,118,Winter's Tale,6,487,6.980892219562914
60000000,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,123553,45.514031,4,1,3,21,8,2013,90565421,130,The Mortal Instruments: City of Bones,6.2,1602,6.951823171190136
60000000,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11260,18.676291,6,1,2,08,7,2008,50650079,90,Meet Dave,5,371,6.970754010484411
30000000,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,9009,14.376463,4,1,1,27,6,2005,25473093,105,Dark Water,5.3,274,6.981569992878057
80000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11374,14.298297,2,1,5,26,3,1999,0,122,Edtv,5.7,166,6.991424938408964
60000000,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2309,27.018886,2,3,4,11,12,2008,57490374,106,Inkheart,6,592,6.976867771178494
60000000,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8285,14.84856,6,1,4,25,12,2008,39031337,103,The Spirit,4.7,320,6.970932069510269
60000000,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210860,52.417529,4,1,3,21,1,2015,30418560,106,Mortdecai,5.4,1055,6.935213970447131
60000000,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2312,15.406173,3,3,4,29,11,2007,0,127,In the Name of the King: A Dungeon Siege Tale,4.1,224,6.974246749127815
68490000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381902,4.72629,1,2,5,22,1,2016,193677158,120,The Monkey King 2,6,24,6.999040920716113
80000000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,13922,8.923215,2,1,5,12,8,2005,10166502,132,The Great Raid,6.8,91,6.999274640309275
60000000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9713,9.265672,2,1,4,08,10,1998,0,114,Holy Man,4.9,111,6.990717215562901
58800000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,190859,87.53437,6,1,4,11,12,2014,542307423,133,American Sniper,7.4,4469,7.060660354949269
58000000,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,257445,45.351617,7,2,3,05,8,2015,158162788,103,Goosebumps,6.2,995,6.969378726678207
58000000,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9007,13.43573,3,1,5,16,9,2005,102854431,95,Just Like Heaven,6.5,579,6.9886821220532465
83000000,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,889,6.248309,2,1,5,28,4,2000,59468275,90,The Flintstones in Viva Rock Vegas,4.4,134,6.986138298718867
63000000,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1370,31.294717,2,1,2,24,5,1988,189015611,102,Rambo III,5.7,690,6.965083690151809
58000000,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4942,7.739276,4,2,1,24,3,2008,41299492,114,Leatherheads,5.7,130,6.993274970155193
60000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,347969,19.694695,1,1,5,11,12,2015,0,119,The Ridiculous 6,4.9,388,6.967906097368836
58000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24438,14.403696,4,1,4,17,12,2009,85280250,103,Did You Hear About the Morgans?,5.1,276,6.979253046368096
58000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116741,1.551497,5,1,5,07,6,2013,44000000,119,The Internship,6.1,1658,6.944024307900068
60000000,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35791,2.143764,3,4,4,09,9,2010,300228084,97,Resident Evil: Afterlife,5.8,1363,6.937958502446611
58000000,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,72431,12.29603,3,1,4,19,1,2012,50365377,125,Red Tails,5.9,178,6.992223369608388
57000000,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1813,33.8473,6,2,5,17,10,1997,152944660,144,The Devil's Advocate,7.2,1374,7.010419352392508
70000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87428,21.723897,3,1,4,14,6,2012,58058367,116,That's My Boy,5.5,453,6.973303736298274
57000000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8840,31.791979,1,1,5,31,5,1996,115267375,103,DragonHeart,6.4,535,6.987429018993538
60000000,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10589,14.113066,3,1,5,12,11,2004,61347797,97,After the Sunset,6,226,6.991040989455324
57000000,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,71676,48.622278,7,2,6,10,12,2011,149217355,95,Ghost Rider: Spirit of Vengeance,4.7,1135,6.900114788597666
57000000,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1722,9.061866,2,3,5,17,8,2001,62112895,131,Captain Corelli's Mandolin,5.5,145,6.991350169019686
56000000,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,10022,35.4763,2,2,5,04,3,2005,113006880,95,The Pacifier,5.8,842,6.960900859066636
56000000,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,11358,23.438398,6,1,5,02,4,2004,57223890,86,Walking Tall,6,381,6.984988771128009
55000000,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,13,138.133331,1,1,3,06,7,1994,677945399,142,Forrest Gump,8.2,7927,7.288893613144229
60000000,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,6477,47.336034,4,1,4,13,12,2007,361366633,92,Alvin and the Chipmunks,5.5,1177,6.93255529663445
55000000,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1597,29.97224,4,1,5,06,10,2000,330444045,108,Meet the Parents,6.6,1698,6.97455989212675
55000000,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,10530,47.845589,2,1,3,14,6,1995,346079773,81,Pocahontas,6.7,1457,6.983478852477605
55000000,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1924,48.507081,3,2,3,13,12,1978,300218018,143,Superman,6.9,1022,6.996072553992776
54000000,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9327,20.28119,2,1,3,26,6,1996,128769345,95,The Nutty Professor,5.4,702,6.956299120690997
70000000,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8488,34.576913,2,1,4,10,2,2005,368100420,118,Hitch,6.4,1665,6.962535158447403
55000000,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10603,22.573237,2,1,2,15,7,1997,0,92,George of the Jungle,5.4,496,6.968873548791968
55000000,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8273,36.194802,4,1,5,01,8,2003,231449203,103,American Wedding,6,1129,6.956791304680623
55000000,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,109424,52.786917,1,1,4,10,10,2013,95000000,134,Captain Phillips,7.6,2454,7.053631529103228
55000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35056,38.06168,3,1,4,08,4,2010,152263880,97,Date Night,5.9,1122,6.952752469183064
50000000,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8839,19.830132,3,1,5,26,5,1995,287928194,100,Casper,6,1019,6.960836311925901
55000000,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,156022,79.922059,6,1,3,24,9,2014,192330738,132,The Equalizer,7.1,2954,7.0105673606639485
55000000,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7303,19.738215,1,1,5,13,12,2002,154906693,105,Maid in Manhattan,5.6,485,6.9733568765940745
53000000,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8963,20.334629,2,1,5,12,5,1995,157387195,116,Crimson Tide,7,498,7.0
55000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1402,80.581367,4,1,4,14,12,2006,307077295,117,The Pursuit of Happyness,7.7,2525,7.0642143505903725
55000000,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9315,32.05145,2,1,4,22,9,2005,223387299,98,Flightplan,6.1,772,6.973040509079622
55000000,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,8984,15.064058,2,1,5,09,12,1994,214015089,123,Disclosure,5.9,210,6.9908369694565655
55000000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,795,21.272734,5,2,5,10,4,1998,198685114,114,City of Angels,6.4,529,6.987567080575032
30000000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,79.754966,3,1,5,10,10,2003,180949000,111,Kill Bill: Vol. 1,7.7,4949,7.115673311295869
55000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11353,13.191829,1,1,4,12,8,1999,0,97,Bowfinger,6,254,6.989942187376257
30000000,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,393,50.622607,3,1,5,16,4,2004,152159461,136,Kill Bill: Vol. 2,7.6,3948,7.081829487356639
55000000,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9618,22.787667,1,1,5,22,12,1989,63408614,104,Tango & Cash,6.1,458,6.983808625972189
55000000,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9374,29.498304,1,1,4,30,7,1992,149022650,104,Death Becomes Her,6.3,636,6.98263379622406
55000000,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8584,25.400935,3,2,5,26,5,2000,56932305,110,Shanghai Noon,6.2,735,6.977151738877016
55000000,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2320,17.231675,2,1,5,15,3,1996,121969216,133,Executive Decision,5.8,256,6.987836553690212
55000000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,58224,32.835777,4,1,5,17,6,2011,187361754,94,Mr. Popper's Penguins,5.7,751,6.962086909246243
55000000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1729,17.097041,4,2,5,18,4,2008,127906624,104,The Forbidden Kingdom,6.3,461,6.9873257138368485
55000000,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,175574,14.414937,2,1,3,30,10,2013,110000000,91,Free Birds,5.7,254,6.986924843589135
50000000,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8077,45.856409,2,2,5,22,5,1992,159773545,114,Alien³,6.2,1633,6.950948071940825
55000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,8818,7.027139,2,2,6,14,12,1996,141047179,134,Evita,5.9,120,6.994745222929936
